Garnet J. Robertson Intermediate,Middle School,735,3,1 Martin Street,Daly City,San Mateo County,94014,CA,-1.22413589000000E+002,+3.77006460000000E+001
McKinley Institute of Technology,Middle School,741,3,400 Duane Street,Redwood City,San Mateo County,94062,CA,-1.22234976200000E+002,+3.74808040000000E+001
John F. Kennedy Middle,Middle School,746,3,2521 Goodwin Avenue,Redwood City,San Mateo County,94061,CA,-1.22238962300000E+002,+3.74603624000000E+001
THE Bayside S.T.E.M. ACADEMY,Middle School,746,3,2025 Kehoe Avenue,San Mateo,San Mateo County,94403,CA,-1.22295110200000E+002,+3.75657523000000E+001
Taft Elementary,Elementary School,750,3,undefined Bay Road,Redwood City,San Mateo County,94063,CA,-1.22194396100000E+002,+3.74800145000000E+001
Thomas R. Pollicita Middle,Middle School,751,3,550 East Market Street,Daly City,San Mateo County,94014,CA,-1.22459158300000E+002,+3.76906275000000E+001
Park Elementary,Elementary School,762,3,161 Clark Drive,San Mateo,San Mateo County,94402,CA,-1.22342641200000E+002,+3.75691658000000E+001
Costano Elementary,Elementary School,765,3,2695 Fordham Street,East Palo Alto,San Mateo County,94303,CA,-1.22138848200000E+002,+3.74779322000000E+001
Sunnybrae Elementary,Elementary School,765,3,1031 South Delaware Street,San Mateo,San Mateo County,94402,CA,-1.22312850000000E+002,+3.75616310000000E+001
Alvin S. Hatch Elementary,Elementary School,770,3,490 Miramontes Avenue,Half Moon Bay,San Mateo County,94019,CA,-1.22436082300000E+002,+3.74626854000000E+001
Bayshore Elementary,Elementary School,772,3,155 Oriente Street,Daly City,San Mateo County,94014,CA,-1.22414248800000E+002,+3.77053714000000E+001
Jefferson High,High School,736,4,6996 Mission Street,Daly City,San Mateo County,94014,CA,-1.22466058500000E+002,+3.76962184000000E+001
California Virtual Academy @ San Mateo,High Schoolÿ,739,4,2360 Shasta Way,Simi Valley,Ventura County,93065,CA,-1.18788490400000E+002,+3.42774030000000E+001
Benjamin Franklin Intermediate,Middle School,769,4,700 Stewart Avenue,Broadmoor,San Mateo County,94015,CA,-1.22482228400000E+002,+3.76950550000000E+001
Edison-Brentwood Elementary,Elementary School,782,4,2086 Clarke Avenue,East Palo Alto,San Mateo County,94303,CA,-1.22134398800000E+002,+3.74622878000000E+001
Panorama Elementary,Elementary School,784,4,25 Bellevue Avenue,Daly City,San Mateo County,94014,CA,-1.22438332900000E+002,+3.77067728000000E+001
Fiesta Gardens International Elementary,Elementary School,784,4,1001 Bermuda Drive,San Mateo,San Mateo County,94403,CA,-1.22299092000000E+002,+3.75516940000000E+001
Woodrow Wilson Elementary,Elementary School,788,4,43 Miriam Street,Daly City,San Mateo County,94014,CA,-1.22464772100000E+002,+3.77039537000000E+001
Belle Air Elementary,Elementary School,791,4,450 3rd Avenue,San Bruno,San Mateo County,94066,CA,-1.22405795500000E+002,+3.76244336000000E+001
Los Cerritos Elementary,Elementary School,791,4,210 West Orange Avenue,South San Francisco,San Mateo County,94080,CA,-1.22427393000000E+002,+3.76509670000000E+001
Pescadero High,High School,744,5,350 Butano Cut-Off,Pescadero,San Mateo County,94060,CA,-1.22364659200000E+002,+3.72479536000000E+001
Woodside High,High School,758,5,199 Churchill Avenue,Woodside,San Mateo County,94062,CA,-1.22231350000000E+002,+3.74444750000000E+001
Parkway Heights Middle,Middle School,783,5,650 Sunset Avenue,South San Francisco,San Mateo County,94080,CA,-1.22428064000000E+002,+3.76633404000000E+001
Parkside Intermediate,Middle School,785,5,1801 Niles Avenue,San Bruno,San Mateo County,94066,CA,-1.22418577000000E+002,+3.76157440000000E+001
Rollingwood Elementary,Elementary School,795,5,2500 Cottonwood Drive,San Bruno,San Mateo County,94066,CA,-1.22444207000000E+002,+3.76312340000000E+001
El Granada Elementary,Elementary School,796,5,400 Santiago Avenue,Half Moon Bay,San Mateo County,94019,CA,-1.22464025100000E+002,+3.74996500000000E+001
Spruce Elementary,Elementary School,800,5,501 Spruce Avenue,South San Francisco,San Mateo County,94080,CA,-1.22416221500000E+002,+3.76590246000000E+001
Roosevelt Elementary,Elementary School,801,5,2223 Vera Avenue,Redwood City,San Mateo County,94061,CA,-1.22245868400000E+002,+3.74665641000000E+001
Farallone View Elementary,Elementary School,803,5,undefined,Montara,San Mateo County,94037,CA,-1.22511814800000E+002,+3.75409047000000E+001
Franklin Delano Roosevelt Elementary,Elementary School,808,5,1200 Skyline Drive,Daly City,San Mateo County,94015,CA,-1.22487792200000E+002,+3.76621183000000E+001
Susan B. Anthony Elementary,Elementary School,809,5,575 Abbot Avenue,Daly City,San Mateo County,94014,CA,-1.22457828300000E+002,+3.76894161000000E+001
South San Francisco High,High School,769,6,400 B Street,South San Francisco,San Mateo County,94080,CA,-1.22426409100000E+002,+3.76480115000000E+001
Abbott Middle,Middle School,798,6,600 36th Avenue,San Mateo,San Mateo County,94403,CA,-1.22309270900000E+002,+3.75303635000000E+001
Manuel F. Cunha Intermediate,Middle School,810,6,498 Kelly Avenue,Half Moon Bay,San Mateo County,94019,CA,-1.22435599000000E+002,+3.74623920000000E+001
Martin Elementary,Elementary School,812,6,35 School Street,South San Francisco,San Mateo County,94080,CA,-1.22410048000000E+002,+3.76636900000000E+001
Garden Village Elementary,Elementary School,814,6,208 Garden Lane,Daly City,San Mateo County,94015,CA,-1.22478107600000E+002,+3.76943760000000E+001
Clifford Elementary,Elementary School,818,6,225 Clifford Avenue,Redwood City,San Mateo County,94062,CA,-1.22263471900000E+002,+3.74822645000000E+001
Sunshine Gardens Elementary,Elementary School,818,6,1200 Miller Avenue,South San Francisco,San Mateo County,94080,CA,-1.22436008000000E+002,+3.76658970000000E+001
George Washington Elementary,Elementary School,819,6,251 Whittier Street,Daly City,San Mateo County,94014,CA,-1.22446092200000E+002,+3.77073039000000E+001
Ingrid B. Lacy Middle,Middle School,820,6,1427 Palmetto Avenue,Pacifica,San Mateo County,94044,CA,-1.22491296600000E+002,+3.76386620000000E+001
Aspire East Palo Alto Charter,Elementary Schoolÿ,822,6,1286 Runnymede Street,East Palo Alto,San Mateo County,94303,CA,-1.22127755000000E+002,+3.74682740000000E+001
Decima M. Allen Elementary,Elementary School,823,6,875 Angus Avenue West,San Bruno,San Mateo County,94066,CA,-1.22416011900000E+002,+3.76248059000000E+001
George Hall Elementary,Elementary School,823,6,130 San Miguel Way,San Mateo,San Mateo County,94403,CA,-1.22291607200000E+002,+3.75373462000000E+001
Laurel Elementary,Elementary School,825,6,316 36th Avenue,San Mateo,San Mateo County,94403,CA,-1.22304549400000E+002,+3.75319637000000E+001
Daniel Webster Elementary,Elementary School,827,6,425 El Dorado Drive,Daly City,San Mateo County,94015,CA,-1.22477722800000E+002,+3.76776864000000E+001
Beresford Elementary,Elementary School,831,6,300 28th Avenue,San Mateo,San Mateo County,94403,CA,-1.22309191000000E+002,+3.75393242000000E+001
El Camino High,High School,782,7,1320 Mission Road,South San Francisco,San Mateo County,94080,CA,-1.22442058400000E+002,+3.76660819000000E+001
Westmoor High,High School,783,7,131 Westmoor Avenue,Daly City,San Mateo County,94015,CA,-1.22482165300000E+002,+3.76837768000000E+001
Capuchino High,High School,791,7,1501 Magnolia Avenue,San Bruno,San Mateo County,94066,CA,-1.22406280500000E+002,+3.76099383000000E+001
Terra Nova High,High School,792,7,1450 Terra Nova Boulevard,Pacifica,San Mateo County,94044,CA,-1.22475934800000E+002,+3.75950013000000E+001
Half Moon Bay High,High School,794,7,undefined Lewis Foster Drive,Half Moon Bay,San Mateo County,94019,CA,-1.22428127500000E+002,+3.74721308000000E+001
San Mateo High,High School,800,7,506 North Delaware Street,San Mateo,San Mateo County,94401,CA,-1.22330201300000E+002,+3.75772194000000E+001
Borel Middle,Middle School,828,7,425 Barneson Avenue,San Mateo,San Mateo County,94402,CA,-1.22321415000000E+002,+3.75496500000000E+001
Margaret Pauline Brown Elementary,Elementary School,834,7,305 Eastmoor Avenue,Daly City,San Mateo County,94015,CA,-1.22476280000000E+002,+3.76851617000000E+001
Sunset Ridge Elementary,Elementary School,835,7,340 Inverness Drive,Pacifica,San Mateo County,94044,CA,-1.22479946400000E+002,+3.76533363000000E+001
Henry Ford Elementary,Elementary School,836,7,2498 Massachusetts Avenue,Redwood City,San Mateo County,94061,CA,-1.22233816100000E+002,+3.74559490000000E+001
Brisbane Elementary,Elementary School,837,7,500 San Bruno Avenue,Brisbane,San Mateo County,94005,CA,-1.22399548600000E+002,+3.76804839000000E+001
El Crystal Elementary,Elementary School,838,7,201 Balboa Way,San Bruno,San Mateo County,94066,CA,-1.22412867000000E+002,+3.76150420000000E+001
Adelante Spanish Immersion,Elementary School,839,7,3150 Granger Way,Redwood City,San Mateo County,94061,CA,-1.22243458500000E+002,+3.74542893000000E+001
Lipman Middle,Middle School,841,7,1 Solano Street,Brisbane,San Mateo County,94005,CA,-1.22408722400000E+002,+3.76861088000000E+001
John F. Kennedy Elementary,Elementary School,843,7,785 Price Street,Daly City,San Mateo County,94014,CA,-1.22455440200000E+002,+3.76945636000000E+001
Westlake Elementary,Elementary School,843,7,80 Fieldcrest Drive,Daly City,San Mateo County,94015,CA,-1.22479393900000E+002,+3.77047939000000E+001
Lomita Park Elementary,Elementary School,852,7,200 Santa Helena Avenue,San Bruno,San Mateo County,94066,CA,-1.22400365000000E+002,+3.76121316000000E+001
Thomas Edison Elementary,Elementary School,854,7,1267 Southgate Avenue,Daly City,San Mateo County,94015,CA,-1.22484763500000E+002,+3.76767212000000E+001
Orion Alternative,Elementary School,854,7,815 Allerton Street,Redwood City,San Mateo County,94063,CA,-1.22234198000000E+002,+3.74901150000000E+001
Highlands Elementary,Elementary School,856,7,2320 Newport Street,San Mateo,San Mateo County,94402,CA,-1.22350545100000E+002,+3.75241020000000E+001
Meadow Heights Elementary,Elementary School,856,7,2619 Dolores Street,San Mateo,San Mateo County,94403,CA,-1.22316574800000E+002,+3.75391312000000E+001
Sequoia High,High School,802,8,1201 Brewster Avenue,Redwood City,San Mateo County,94062,CA,-1.22237047300000E+002,+3.74848385000000E+001
Oceana High,High School,817,8,401 Paloma Avenue,Pacifica,San Mateo County,94044,CA,-1.22486853000000E+002,+3.76368540000000E+001
Hillsdale High,High School,818,8,3115 Del Monte Street,San Mateo,San Mateo County,94403,CA,-1.22313185500000E+002,+3.75321441000000E+001
Menlo-Atherton High,High School,819,8,555 Middlefield Road,Menlo Park,San Mateo County,94025,CA,-1.22173955400000E+002,+3.74625620000000E+001
Aspire East Palo Alto Phoenix Academy,High Schoolÿ,819,8,1039 Garden Street,East Palo Alto,San Mateo County,94303,CA,-1.22132114000000E+002,+3.74674180000000E+001
Everest Public High,High Schoolÿ,822,8,455 Fifth Avenue,Redwood City,San Mateo County,94063,CA,-1.22203989900000E+002,+3.74735927000000E+001
Alta Loma Middle,Middle School,845,8,116 Romney Avenue,South San Francisco,San Mateo County,94080,CA,-1.22449834700000E+002,+3.76610382000000E+001
Fernando Rivera Intermediate,Middle School,849,8,1255 Southgate Avenue,Daly City,San Mateo County,94015,CA,-1.22486143900000E+002,+3.76767607000000E+001
Westborough Middle,Middle School,852,8,2570 Westborough Boulevard,South San Francisco,San Mateo County,94080,CA,-1.22461061300000E+002,+3.76443542000000E+001
Ocean Shore Elementary,Elementary School,859,8,411 Oceana Boulevard,Pacifica,San Mateo County,94044,CA,-1.22489798600000E+002,+3.76504574000000E+001
La Honda Elementary,Elementary School,860,8,450 Sears Ranch Road,La Honda,San Mateo County,94020,CA,-1.22278569000000E+002,+3.73239937000000E+001
Roy Cloud Elementary,Elementary School,862,8,3790 Red Oak Way,Redwood City,San Mateo County,94061,CA,-1.22256417000000E+002,+3.74590700000000E+001
Ortega Elementary,Elementary School,864,8,1283 Terra Nova Boulevard,Pacifica,San Mateo County,94044,CA,-1.22478409600000E+002,+3.75878975000000E+001
Nesbit Elementary,Elementary School,865,8,500 Biddulph Way,Belmont,San Mateo County,94002,CA,-1.22275699500000E+002,+3.75252147000000E+001
Skyline Elementary,Elementary School,866,8,55 Christen Avenue,Daly City,San Mateo County,94015,CA,-1.22465364000000E+002,+3.76516550000000E+001
Ponderosa Elementary,Elementary School,871,8,295 Ponderosa Road,South San Francisco,San Mateo County,94080,CA,-1.22432572000000E+002,+3.76463610000000E+001
Buri Buri Elementary,Elementary School,873,8,120 El Campo Drive,South San Francisco,San Mateo County,94080,CA,-1.22444754200000E+002,+3.76567422000000E+001
Vallemar Elementary,Elementary School,876,8,377 Reina Del Mar Avenue,Pacifica,San Mateo County,94044,CA,-1.22483786300000E+002,+3.76139287000000E+001
Junipero Serra Elementary,Elementary School,882,8,151 Victoria Street,Daly City,San Mateo County,94015,CA,-1.22469192000000E+002,+3.76602970000000E+001
Summit Preparatory Charter High,High Schoolÿ,845,9,890 Broadway Street,Redwood City,San Mateo County,94063,CA,-1.22210175100000E+002,+3.74867380000000E+001
Aragon High,High School,849,9,900 Alameda de las Pulgas,San Mateo,San Mateo County,94402,CA,-1.22329969200000E+002,+3.75503841000000E+001
McKinley Elementary,Elementary School,887,9,701 Paloma Avenue,Burlingame,San Mateo County,94010,CA,-1.22356790700000E+002,+3.75794941000000E+001
Cabrillo Elementary,Elementary School,889,9,601 Crespi Drive,Pacifica,San Mateo County,94044,CA,-1.22496933900000E+002,+3.75975895000000E+001
North Shoreview Elementary,Elementary School,889,9,1301 Cypress Avenue,San Mateo,San Mateo County,94401,CA,-1.22316191400000E+002,+3.75749234000000E+001
Marjorie H. Tobias Elementary,Elementary School,891,9,725 Southgate Avenue,Daly City,San Mateo County,94015,CA,-1.22489790000000E+002,+3.76912019000000E+001
Brittan Acres Elementary,Elementary Schoolÿ,891,9,2000 Belle Avenue,San Carlos,San Mateo County,94070,CA,-1.22265981800000E+002,+3.74960460000000E+001
College Park Elementary,Elementary School,892,9,715 Indian Avenue,San Mateo,San Mateo County,94401,CA,-1.22326867000000E+002,+3.75771210000000E+001
Washington Elementary,Elementary School,895,9,801 Howard Avenue,Burlingame,San Mateo County,94010,CA,-1.22340385000000E+002,+3.75803000000000E+001
Heather Elementary,Elementary Schoolÿ,895,9,2757 Melendy Drive,San Carlos,San Mateo County,94070,CA,-1.22274800000000E+002,+3.74925189000000E+001
John Muir Elementary,Elementary School,897,9,130 Cambridge Lane,San Bruno,San Mateo County,94066,CA,-1.22436116000000E+002,+3.76139870000000E+001
Green Hills Elementary,Elementary School,898,9,401 Ludeman Lane,Millbrae,San Mateo County,94030,CA,-1.22404818300000E+002,+3.76050927000000E+001
Central Middle,Middle School,899,9,828 Chestnut Street,San Carlos,San Mateo County,94070,CA,-1.22261007000000E+002,+3.75007435000000E+001
Taylor Middle,Middle School,902,9,850 Taylor Boulevard,Millbrae,San Mateo County,94030,CA,-1.22401741500000E+002,+3.75980048000000E+001
Burlingame Intermediate,Middle School,903,9,1715 Quesada Way,Burlingame,San Mateo County,94010,CA,-1.22386317900000E+002,+3.75884526000000E+001
Audubon Elementary,Elementary School,903,9,841 Gull Avenue,Foster City,San Mateo County,94404,CA,-1.22257909600000E+002,+3.75674951000000E+001
Bowditch Middle,Middle School,905,9,1450 Tarpon Street,Foster City,San Mateo County,94404,CA,-1.22248780000000E+002,+3.75590500000000E+001
Ralston Intermediate,Middle School,907,9,2675 Ralston Avenue,Belmont,San Mateo County,94002,CA,-1.22311970000000E+002,+3.75112669000000E+001
Spring Valley Elementary,Elementary School,907,9,817 Murchison Drive,Millbrae,San Mateo County,94030,CA,-1.22390730000000E+002,+3.75909550000000E+001
Cipriani Elementary,Elementary School,910,9,2525 Buena Vista Avenue,Belmont,San Mateo County,94002,CA,-1.22306447000000E+002,+3.75159660000000E+001
Monte Verde Elementary,Elementary School,913,9,2551 Saint Cloud Drive,San Bruno,San Mateo County,94066,CA,-1.22451934600000E+002,+3.76364506000000E+001
Fox Elementary,Elementary School,916,9,3100 Saint James Road,Belmont,San Mateo County,94002,CA,-1.22322213300000E+002,+3.75091764000000E+001
Burlingame High,High School,870,10,1 Mangini Way,Burlingame,San Mateo County,94010,CA,-1.22347469400000E+002,+3.75829290000000E+001
Mills High,High School,871,10,400 Murchison Drive,Millbrae,San Mateo County,94030,CA,-1.22390505000000E+002,+3.75941001000000E+001
Carlmont High,High School,878,10,1400 Alameda de las Pulgas,Belmont,San Mateo County,94002,CA,-1.22289063800000E+002,+3.75063623000000E+001
Roosevelt Elementary,Elementary School,917,10,1151 Vancouver Avenue,Burlingame,San Mateo County,94010,CA,-1.22369604000000E+002,+3.75794210000000E+001
Lincoln Elementary,Elementary School,918,10,1801 Devereux Drive,Burlingame,San Mateo County,94010,CA,-1.22378723700000E+002,+3.75881443000000E+001
San Carlos Charter Learning Center,Elementary Schoolÿ,919,10,750 Dartmouth Avenue,San Carlos,San Mateo County,94070,CA,-1.22286498900000E+002,+3.75084640000000E+001
White Oaks Elementary,Elementary Schoolÿ,922,10,1901 White Oak Way,San Carlos,San Mateo County,94070,CA,-1.22253489000000E+002,+3.74912039000000E+001
Ormondale Elementary,Elementary School,923,10,200 Shawnee Pass,Portola Valley,San Mateo County,94028,CA,-1.22217583400000E+002,+3.73804805000000E+001
Tierra Linda Middle,Middle Schoolÿ,926,10,750 Dartmouth Avenue,San Carlos,San Mateo County,94070,CA,-1.22286498900000E+002,+3.75084640000000E+001
Laurel Elementary,Elementary School,927,10,95 Edge Road,Atherton,San Mateo County,94027,CA,-1.22171490000000E+002,+3.74668930000000E+001
Meadows Elementary,Elementary School,928,10,1101 Helen Drive,Millbrae,San Mateo County,94030,CA,-1.22419435000000E+002,+3.76019973000000E+001
Redwood Shores Elementary,Elementary School,928,10,225 Shearwater Parkway,Redwood City,San Mateo County,94065,CA,-1.22246045100000E+002,+3.75435630000000E+001
Portola Elementary,Elementary School,929,10,300 Amador Avenue,San Bruno,San Mateo County,94066,CA,-1.22453390700000E+002,+3.76248157000000E+001
Encinal Elementary,Elementary School,930,10,195 Encinal Avenue,Atherton,San Mateo County,94027,CA,-1.22185915100000E+002,+3.74639685000000E+001
Foster City Elementary,Elementary School,931,10,461 Beach Park Boulevard,Foster City,San Mateo County,94404,CA,-1.22273984000000E+002,+3.75465390000000E+001
Baywood Elementary,Elementary School,932,10,600 Alameda de las Pulgas,San Mateo,San Mateo County,94402,CA,-1.22331645600000E+002,+3.75525766000000E+001
Central Elementary,Elementary School,936,10,525 Middle Road,Belmont,San Mateo County,94002,CA,-1.22282466700000E+002,+3.75241760000000E+001
Corte Madera,Middle School,937,10,4575 Alpine Road,Portola Valley,San Mateo County,94028,CA,-1.22212075000000E+002,+3.73679472000000E+001
Sandpiper Elementary,Elementary School,939,10,801 Redwood Shores Parkway,Redwood City,San Mateo County,94065,CA,-1.22235537900000E+002,+3.75378355000000E+001
Las Lomitas Elementary,Elementary School,943,10,299 Alameda de las Pulgas,Atherton,San Mateo County,94027,CA,-1.22212373500000E+002,+3.74381342000000E+001
Arundel Elementary,Elementary Schoolÿ,946,10,200 Arundel Road,San Carlos,San Mateo County,94070,CA,-1.22275141000000E+002,+3.75041880000000E+001
Brewer Island Elementary,Elementary School,950,10,1151 Polynesia Drive,Foster City,San Mateo County,94404,CA,-1.22261289000000E+002,+3.75616490000000E+001
Hillview Middle,Middle School,950,10,1100 Elder Avenue,Menlo Park,San Mateo County,94025,CA,-1.22195490300000E+002,+3.74393684000000E+001
Kings Mountain Elementary,Elementary School,958,10,498 Kelly Avenue,Half Moon Bay,San Mateo County,94019,CA,-1.22435599000000E+002,+3.74623920000000E+001
South Hillsborough,Elementary School,959,10,303 El Cerrito Avenue,Hillsborough,San Mateo County,94010,CA,-1.22337576000000E+002,+3.75627432000000E+001
Franklin Elementary,Elementary School,961,10,2385 Trousdale Drive,Burlingame,San Mateo County,94010,CA,-1.22388678600000E+002,+3.75883880000000E+001
Oak Knoll Elementary,Elementary School,961,10,1895 Oak Knoll Lane,Menlo Park,San Mateo County,94025,CA,-1.22191950000000E+002,+3.74301890000000E+001
Crocker Middle,Middle School,962,10,2600 Ralston Avenue,Burlingame,San Mateo County,94010,CA,-1.22363710600000E+002,+3.75660112000000E+001
La Entrada Middle,Middle School,963,10,2200 Sharon Road,Menlo Park,San Mateo County,94025,CA,-1.22200802000000E+002,+3.74282320000000E+001
Woodside Elementary,Elementary School,965,10,3195 Woodside Road,Woodside,San Mateo County,94062,CA,-1.22258469000000E+002,+3.74270300000000E+001
North Hillsborough,Elementary School,979,10,545 Eucalyptus Avenue,Burlingame,San Mateo County,94010,CA,-1.22362113900000E+002,+3.75691593000000E+001
West Hillsborough,Elementary School,982,10,376 Barbara Way,Hillsborough,San Mateo County,94010,CA,-1.22367494200000E+002,+3.75498792000000E+001
North Star Academy,Elementary School,996,10,400 Duane Street,Redwood City,San Mateo County,94062,CA,-1.22234976200000E+002,+3.74808040000000E+001
San Mateo County Special Education,High School,673,,101 Twin Dolphin Drive,Redwood City,San Mateo County,94065,CA,-1.22263004000000E+002,+3.75258410000000E+001
Continuation Baden High,High School,415,,825 Southwood Drive,South San Francisco,San Mateo County,94080,CA,-1.22436211900000E+002,+3.76499984000000E+001
Thornton High,High School,477,,115 1st Avenue,Daly City,San Mateo County,94014,CA,-1.22463854300000E+002,+3.76912478000000E+001
Redwood High,High School,531,,1968 Old County Road,Redwood City,San Mateo County,94063,CA,-1.22244136000000E+002,+3.74952540000000E+001
Gateway Center,High School,565,,35 Tower Road,San Mateo,San Mateo County,94402,CA,-1.22333423600000E+002,+3.75127770000000E+001
Pilarcitos Alternative High (Continuatio),High School,,,498 Kelly Avenue,Half Moon Bay,San Mateo County,94019,CA,-1.22435599000000E+002,+3.74623920000000E+001
Camp Glenwood,High School,,,400 Log Cabin Ranch Road,La Honda,San Mateo County,94020,CA,-1.22269352000000E+002,+3.73066595000000E+001
Canyon Oaks Youth Center,High School,,,400 Edmonds Road,Redwood City,San Mateo County,94062,CA,-1.22285818900000E+002,+3.74729561000000E+001
Sequoia Union High Independent Study,High School,,,120 James Avenue,Redwood City,San Mateo County,94062,CA,-1.22234052200000E+002,+3.74840717000000E+001
Hillcrest at Youth Services Center,High School,,,undefined Loop Road,San Mateo,San Mateo County,94402,CA,-1.22336253600000E+002,+3.75116511000000E+001
Packard Children's Hospital/Stanford,High School,481,1,725 Welch Road,Palo Alto,Santa Clara County,94304,CA,-1.22175035200000E+002,+3.74360743000000E+001
Wilson Alternative,High School,541,1,1840 Benton Street,Santa Clara,Santa Clara County,95050,CA,-1.21956026200000E+002,+3.73453513000000E+001
Escuela Popular Accelerated Family Learn,Elementary Schoolÿ,581,1,467 North White Road,San Jose,Santa Clara County,95127,CA,-1.21838798100000E+002,+3.73777076000000E+001
ACE Charter High,High Schoolÿ,605,1,660 Sinclair Drive,San Jose,Santa Clara County,95116,CA,-1.21841126000000E+002,+3.73498628000000E+001
Sunrise Middle,Middle Schoolÿ,648,1,1149 East Julian Street,San Jose,Santa Clara County,95116,CA,-1.21872842200000E+002,+3.73511730000000E+001
Empire Gardens Elementary,Elementary School,661,1,1060 East Empire Street,San Jose,Santa Clara County,95112,CA,-1.21875519300000E+002,+3.73546927000000E+001
Katherine R. Smith Elementary,Elementary School,678,1,2025 Clarice Drive,San Jose,Santa Clara County,95122,CA,-1.21822025900000E+002,+3.73268087000000E+001
Gardner Elementary,Elementary School,689,1,502 Illinois Avenue,San Jose,Santa Clara County,95125,CA,-1.21895809000000E+002,+3.73212649000000E+001
McKinley Elementary,Elementary School,691,1,651 Macredes Avenue,San Jose,Santa Clara County,95116,CA,-1.21861556100000E+002,+3.73375638000000E+001
Santee Elementary,Elementary School,701,1,1313 Audubon Drive,San Jose,Santa Clara County,95122,CA,-1.21847340600000E+002,+3.73283774000000E+001
Ernesto Galarza Elementary,Elementary School,704,1,1610 Bird Avenue,San Jose,Santa Clara County,95125,CA,-1.21885200100000E+002,+3.73025623000000E+001
Horace Mann Elementary,Elementary School,704,1,55 North 7th Street,San Jose,Santa Clara County,95112,CA,-1.21885184200000E+002,+3.73394747000000E+001
Grant Elementary,Elementary School,718,1,470 Jackson Street,San Jose,Santa Clara County,95112,CA,-1.21887753000000E+002,+3.73506470000000E+001
Daniel Lairon Elementary,Elementary School,719,1,3975 Miraloma Way,San Jose,Santa Clara County,95111,CA,-1.21829400200000E+002,+3.72821886000000E+001
Leadership Public Schools - San Jose,High Schoolÿ,663,2,1881 Cunningham Avenue,San Jose,Santa Clara County,95122,CA,-1.21829116800000E+002,+3.73301968000000E+001
James Lick High,High School,674,2,57 North White Road,San Jose,Santa Clara County,95127,CA,-1.21830649700000E+002,+3.73672431000000E+001
William C. Overfelt High,High School,676,2,1835 Cunningham Avenue,San Jose,Santa Clara County,95122,CA,-1.21829667600000E+002,+3.73323884000000E+001
Latino College Preparatory Academy,High Schoolÿ,679,2,1966 Flint Avenue,San Jose,Santa Clara County,95148,CA,-1.21799946400000E+002,+3.73466130000000E+001
Yerba Buena High,High School,682,2,1855 Lucretia Avenue,San Jose,Santa Clara County,95122,CA,-1.21848125600000E+002,+3.73203996000000E+001
San Jose High,High School,690,2,275 North 24th Street,San Jose,Santa Clara County,95116,CA,-1.21871660200000E+002,+3.73505428000000E+001
Herbert Hoover Middle,Middle School,705,2,1635 Park Avenue,San Jose,Santa Clara County,95126,CA,-1.21922770700000E+002,+3.73324520000000E+001
Lee Mathson Middle,Middle School,708,2,2050 Kammerer Avenue,San Jose,Santa Clara County,95116,CA,-1.21842734900000E+002,+3.73511971000000E+001
August Boeger Middle,Middle School,718,2,1944 Flint Avenue,San Jose,Santa Clara County,95148,CA,-1.21800454800000E+002,+3.73465098000000E+001
Edenvale Elementary,Elementary School,728,2,285 Azucar Avenue,San Jose,Santa Clara County,95111,CA,-1.21803458600000E+002,+3.72622281000000E+001
Ocala Middle,Middle School,730,2,2800 Ocala Avenue,San Jose,Santa Clara County,95148,CA,-1.21816311300000E+002,+3.73417359000000E+001
Mt. Pleasant Elementary,Elementary School,731,2,14275 Candler Avenue,San Jose,Santa Clara County,95127,CA,-1.21810430400000E+002,+3.73550584000000E+001
ACE Charter,Middle Schoolÿ,731,2,625 South Sunset Avenue,San Jose,Santa Clara County,95116,CA,-1.21843866100000E+002,+3.73484560000000E+001
Canoas Elementary,Elementary School,735,2,880 Wren Drive,San Jose,Santa Clara County,95125,CA,-1.21876592800000E+002,+3.72842589000000E+001
Selma Olinder Elementary,Elementary School,741,2,890 East William Street,San Jose,Santa Clara County,95116,CA,-1.21865902000000E+002,+3.73368385000000E+001
P. A. Walsh Elementary,Elementary School,742,2,353 West Main Avenue,Morgan Hill,Santa Clara County,95037,CA,-1.21661803500000E+002,+3.71274908000000E+001
Los Arboles Elementary,Elementary School,746,2,455 Los Arboles Street,San Jose,Santa Clara County,95111,CA,-1.21831278600000E+002,+3.72856052000000E+001
Del Mar High,High School,694,3,1224 Del Mar Avenue,San Jose,Santa Clara County,95128,CA,-1.21928500400000E+002,+3.73039210000000E+001
Gunderson High,High School,695,3,620 Gaundabert Lane,San Jose,Santa Clara County,95136,CA,-1.21854767700000E+002,+3.72589079000000E+001
Mount Pleasant High,High School,711,3,1750 South White Road,San Jose,Santa Clara County,95127,CA,-1.21808266900000E+002,+3.73461624000000E+001
Andrew P. Hill High,High School,713,3,3200 Senter Road,San Jose,Santa Clara County,95111,CA,-1.21831380300000E+002,+3.72924905000000E+001
Oak Grove High,High School,716,3,285 Blossom Hill Road,San Jose,Santa Clara County,95123,CA,-1.21819573400000E+002,+3.72527980000000E+001
Columbia Middle,Middle School,733,3,739 Morse Avenue,Sunnyvale,Santa Clara County,94085,CA,-1.22019078300000E+002,+3.73938071000000E+001
Sylvandale Middle,Middle School,735,3,653 Sylvandale Avenue,San Jose,Santa Clara County,95111,CA,-1.21824724900000E+002,+3.72882129000000E+001
