Decima M. Allen Elementary,Elementary School,823,6,875 Angus Avenue West,San Bruno,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
East Palo Alto Academy,High School ,615,1,475 Pope Street,Menlo Park,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Edison-Brentwood Elementary,Elementary School,782,4,2086 Clarke Avenue,East Palo Alto,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
El Camino High,High School,782,7,1320 Mission Road,South San Francisco,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
El Crystal Elementary,Elementary School,838,7,201 Balboa Way,San Bruno,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
El Granada Elementary,Elementary School,796,5,400 Santiago Avenue,Half Moon Bay,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Encinal Elementary,Elementary School,930,10,195 Encinal Avenue,Atherton,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Everest Public High,High School ,822,8,455 Fifth Avenue,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Fair Oaks Elementary,Elementary School,741,2,2950 Fair Oaks Avenue,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Farallone View Elementary,Elementary School,803,5,undefined,Montara,San Mateo County,CA,-1.23E+02,3.75E+01,,,,,,,,
Fernando Rivera Intermediate,Middle School,849,8,1255 Southgate Avenue,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Fiesta Gardens International Elementary,Elementary School,784,4,1001 Bermuda Drive,San Mateo,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Foster City Elementary,Elementary School,931,10,461 Beach Park Boulevard,Foster City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Fox Elementary,Elementary School,916,9,3100 Saint James Road,Belmont,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Franklin Delano Roosevelt Elementary,Elementary School,808,5,1200 Skyline Drive,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Franklin Elementary,Elementary School,961,10,2385 Trousdale Drive,Burlingame,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Garden Village Elementary,Elementary School,814,6,208 Garden Lane,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Garfield Elementary,Elementary School,662,1,3600 Middlefield Road,Menlo Park,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Garnet J. Robertson Intermediate,Middle School,735,3,1 Martin Street,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Gateway Center,High School,565,,35 Tower Road,San Mateo,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
George Hall Elementary,Elementary School,823,6,130 San Miguel Way,San Mateo,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
George Washington Elementary,Elementary School,819,6,251 Whittier Street,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Green Hills Elementary,Elementary School,898,9,401 Ludeman Lane,Millbrae,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Green Oaks Academy,Elementary School,715,1,2450 Ralmar Avenue,East Palo Alto,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Half Moon Bay High,High School,794,7,undefined Lewis Foster Drive,Half Moon Bay,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Hawes Elementary,Elementary School,728,2,909 Roosevelt Avenue,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Heather Elementary,Elementary School ,895,9,2757 Melendy Drive,San Carlos,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Henry Ford Elementary,Elementary School,836,7,2498 Massachusetts Avenue,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Highlands Elementary,Elementary School,856,7,2320 Newport Street,San Mateo,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Hillcrest at Youth Services Center,High School,,,undefined Loop Road,San Mateo,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Hillsdale High,High School,818,8,3115 Del Monte Street,San Mateo,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Hillview Middle,Middle School,950,10,1100 Elder Avenue,Menlo Park,San Mateo County,CA,-1.22E+02,3.74E+01,,,,,,,,
Hoover Elementary,Elementary School,737,2,701 Charter Street,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Ingrid B. Lacy Middle,Middle School,820,6,1427 Palmetto Avenue,Pacifica,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Jefferson High,High School,736,4,6996 Mission Street,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
John F. Kennedy Elementary,Elementary School,843,7,785 Price Street,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
John F. Kennedy Middle,Middle School,746,3,2521 Goodwin Avenue,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
John Gill Elementary,Elementary School,699,1,555 Avenue Del Ora,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
John Muir Elementary,Elementary School,897,9,130 Cambridge Lane,San Bruno,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Junipero Serra Elementary,Elementary School,882,8,151 Victoria Street,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Kings Mountain Elementary,Elementary School,958,10,498 Kelly Avenue,Half Moon Bay,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
La Entrada Middle,Middle School,963,10,2200 Sharon Road,Menlo Park,San Mateo County,CA,-1.22E+02,3.74E+01,,,,,,,,
La Honda Elementary,Elementary School,860,8,450 Sears Ranch Road,La Honda,San Mateo County,CA,-1.22E+02,3.73E+01,,,,,,,,
Las Lomitas Elementary,Elementary School,943,10,299 Alameda de las Pulgas,Atherton,San Mateo County,CA,-1.22E+02,3.74E+01,,,,,,,,
Laurel Elementary,Elementary School,825,6,316 36th Avenue,San Mateo,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Laurel Elementary,Elementary School,927,10,95 Edge Road,Atherton,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Lincoln Elementary,Elementary School,918,10,1801 Devereux Drive,Burlingame,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Linda Mar Educational Center,Elementary School,703,1,830 Rosita Road,Pacifica,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Lipman Middle,Middle School,841,7,1 Solano Street,Brisbane,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Lomita Park Elementary,Elementary School,852,7,200 Santa Helena Avenue,San Bruno,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Los Cerritos Elementary,Elementary School,791,4,210 West Orange Avenue,South San Francisco,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Los Robles Magnet Academy,Elementary School,675,1,2450 Ralmar Avenue,East Palo Alto,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Manuel F. Cunha Intermediate,Middle School,810,6,498 Kelly Avenue,Half Moon Bay,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Margaret Pauline Brown Elementary,Elementary School,834,7,305 Eastmoor Avenue,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Marjorie H. Tobias Elementary,Elementary School,891,9,725 Southgate Avenue,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Martin Elementary,Elementary School,812,6,35 School Street,South San Francisco,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
McKinley Elementary,Elementary School,887,9,701 Paloma Avenue,Burlingame,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
McKinley Institute of Technology,Middle School,741,3,400 Duane Street,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Meadow Heights Elementary,Elementary School,856,7,2619 Dolores Street,San Mateo,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Meadows Elementary,Elementary School,928,10,1101 Helen Drive,Millbrae,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Menlo-Atherton High,High School,819,8,555 Middlefield Road,Menlo Park,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Mills High,High School,871,10,400 Murchison Drive,Millbrae,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Monte Verde Elementary,Elementary School,913,9,2551 Saint Cloud Drive,San Bruno,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Nesbit Elementary,Elementary School,865,8,500 Biddulph Way,Belmont,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
North Hillsborough,Elementary School,979,10,545 Eucalyptus Avenue,Burlingame,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
North Shoreview Elementary,Elementary School,889,9,1301 Cypress Avenue,San Mateo,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
North Star Academy,Elementary School,996,10,400 Duane Street,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Oak Knoll Elementary,Elementary School,961,10,1895 Oak Knoll Lane,Menlo Park,San Mateo County,CA,-1.22E+02,3.74E+01,,,,,,,,
Ocean Shore Elementary,Elementary School,859,8,411 Oceana Boulevard,Pacifica,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Oceana High,High School,817,8,401 Paloma Avenue,Pacifica,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Orion Alternative,Elementary School,854,7,815 Allerton Street,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Ormondale Elementary,Elementary School,923,10,200 Shawnee Pass,Portola Valley,San Mateo County,CA,-1.22E+02,3.74E+01,,,,,,,,
Ortega Elementary,Elementary School,864,8,1283 Terra Nova Boulevard,Pacifica,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Panorama Elementary,Elementary School,784,4,25 Bellevue Avenue,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Park Elementary,Elementary School,762,3,161 Clark Drive,San Mateo,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Parkside Elementary,Elementary School,744,2,1685 Eisenhower Street,San Mateo,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Parkside Intermediate,Middle School,785,5,1801 Niles Avenue,San Bruno,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Parkway Heights Middle,Middle School,783,5,650 Sunset Avenue,South San Francisco,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Pescadero Elementary,Elementary School,718,1,620 North Street,Pescadero,San Mateo County,CA,-1.22E+02,3.73E+01,,,,,,,,
Pescadero High,High School,744,5,350 Butano Cut-Off,Pescadero,San Mateo County,CA,-1.22E+02,3.72E+01,,,,,,,,
Pilarcitos Alternative High (Continuatio),High School,,,498 Kelly Avenue,Half Moon Bay,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Ponderosa Elementary,Elementary School,871,8,295 Ponderosa Road,South San Francisco,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Portola Elementary,Elementary School,929,10,300 Amador Avenue,San Bruno,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Ralston Intermediate,Middle School,907,9,2675 Ralston Avenue,Belmont,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Redwood High,High School,531,,1968 Old County Road,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Redwood Shores Elementary,Elementary School,928,10,225 Shearwater Parkway,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Rollingwood Elementary,Elementary School,795,5,2500 Cottonwood Drive,San Bruno,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Ronald McNair Academy,Middle School,621,1,2033 Pulgas Avenue,East Palo Alto,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Roosevelt Elementary,Elementary School,801,5,2223 Vera Avenue,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Roosevelt Elementary,Elementary School,917,10,1151 Vancouver Avenue,Burlingame,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Roy Cloud Elementary,Elementary School,862,8,3790 Red Oak Way,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
San Carlos Charter Learning Center,Elementary School ,919,10,750 Dartmouth Avenue,San Carlos,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
San Mateo County Special Education,High School,673,,101 Twin Dolphin Drive,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
San Mateo High,High School,800,7,506 North Delaware Street,San Mateo,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Sandpiper Elementary,Elementary School,939,10,801 Redwood Shores Parkway,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Selby Lane Elementary,Elementary School,730,2,170 Selby Lane,Atherton,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Sequoia Community Day,High School,436,1,763 Green Street,East Palo Alto,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Sequoia High,High School,802,8,1201 Brewster Avenue,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Sequoia Union High Independent Study,High School,,,120 James Avenue,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Skyline Elementary,Elementary School,866,8,55 Christen Avenue,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
South Hillsborough,Elementary School,959,10,303 El Cerrito Avenue,Hillsborough,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
South San Francisco High,High School,769,6,400 B Street,South San Francisco,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Spring Valley Elementary,Elementary School,907,9,817 Murchison Drive,Millbrae,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Spruce Elementary,Elementary School,800,5,501 Spruce Avenue,South San Francisco,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Summit Preparatory Charter High,High School ,845,9,890 Broadway Street,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Sunnybrae Elementary,Elementary School,765,3,1031 South Delaware Street,San Mateo,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Sunset Ridge Elementary,Elementary School,835,7,340 Inverness Drive,Pacifica,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Sunshine Gardens Elementary,Elementary School,818,6,1200 Miller Avenue,South San Francisco,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Susan B. Anthony Elementary,Elementary School,809,5,575 Abbot Avenue,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Taft Elementary,Elementary School,750,3,undefined Bay Road,Redwood City,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Taylor Middle,Middle School,902,9,850 Taylor Boulevard,Millbrae,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Terra Nova High,High School,792,7,1450 Terra Nova Boulevard,Pacifica,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
THE Bayside S.T.E.M. ACADEMY,Middle School,746,3,2025 Kehoe Avenue,San Mateo,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Thomas Edison Elementary,Elementary School,854,7,1267 Southgate Avenue,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Thomas R. Pollicita Middle,Middle School,751,3,550 East Market Street,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Thornton High,High School,477,,115 1st Avenue,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Tierra Linda Middle,Middle School ,926,10,750 Dartmouth Avenue,San Carlos,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Vallemar Elementary,Elementary School,876,8,377 Reina Del Mar Avenue,Pacifica,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Washington Elementary,Elementary School,895,9,801 Howard Avenue,Burlingame,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
West Hillsborough,Elementary School,982,10,376 Barbara Way,Hillsborough,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Westborough Middle,Middle School,852,8,2570 Westborough Boulevard,South San Francisco,San Mateo County,CA,-1.22E+02,3.76E+01,,,,,,,,
Westlake Elementary,Elementary School,843,7,80 Fieldcrest Drive,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Westmoor High,High School,783,7,131 Westmoor Avenue,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
White Oaks Elementary,Elementary School ,922,10,1901 White Oak Way,San Carlos,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Willow Oaks Elementary,Elementary School,741,2,620 Willow Road,Menlo Park,San Mateo County,CA,-1.22E+02,3.75E+01,,,,,,,,
Woodrow Wilson Elementary,Elementary School,788,4,43 Miriam Street,Daly City,San Mateo County,CA,-1.22E+02,3.77E+01,,,,,,,,
Woodside Elementary,Elementary School,965,10,3195 Woodside Road,Woodside,San Mateo County,CA,-1.22E+02,3.74E+01,,,,,,,,
Woodside High,High School,758,5,199 Churchill Avenue,Woodside,San Mateo County,CA,-1.22E+02,3.74E+01,,,,,,,,
County Community,High School,444,,undefined,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Santa Clara County Juvenile Hall,High School,453,,undefined,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Packard Children's Hospital/Stanford,High School,481,1,725 Welch Road,Palo Alto,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Calaveras Hills,High School,505,,1331 East Calaveras Boulevard,Milpitas,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Foothill High,High School,513,,230 Pala Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
New Valley Continuation High,High School,522,,1875 Lawrence Road,Santa Clara,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Phoenix High,High School,533,,6150 Snell Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Wilson Alternative,High School,541,1,1840 Benton Street,Santa Clara,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Pegasus High,High School,552,,1776 Educational Park Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Continuation Willow Glen Plus,High School,556,,2001 Cottle Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Alternative Liberty High,High School,561,,5845 Allen Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Apollo High,High School,569,,1835 Cunningham Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
San Jose High Academy Plus,High School,570,,275 North 24th Street,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Mt. Madonna High,High School,579,,8750 Hirasaki Court,Gilroy,Santa Clara County,CA,-1.22E+02,3.70E+01,,,,,,,,
Escuela Popular Accelerated Family Learn,Elementary School ,581,1,467 North White Road,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
ACE Charter High,High School ,605,1,660 Sinclair Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Alta Vista High,High School,608,,1325 Bryant Avenue,Mountain View,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Boynton High,High School,610,,901 Boynton Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Continuation Central High,High School,623,,85 Tilton Avenue,Morgan Hill,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Broadway High,High School,626,,4825 Speak Lane,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Sunrise Middle,Middle School ,648,1,1149 East Julian Street,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Continuation Leland Plus,High School,653,,6677 Camden Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Empire Gardens Elementary,Elementary School,661,1,1060 East Empire Street,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Leadership Public Schools - San Jose,High School ,663,2,1881 Cunningham Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
James Lick High,High School,674,2,57 North White Road,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
William C. Overfelt High,High School,676,2,1835 Cunningham Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Katherine R. Smith Elementary,Elementary School,678,1,2025 Clarice Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Latino College Preparatory Academy,High School ,679,2,1966 Flint Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Yerba Buena High,High School,682,2,1855 Lucretia Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Gardner Elementary,Elementary School,689,1,502 Illinois Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
San Jose High,High School,690,2,275 North 24th Street,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
McKinley Elementary,Elementary School,691,1,651 Macredes Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Del Mar High,High School,694,3,1224 Del Mar Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Gunderson High,High School,695,3,620 Gaundabert Lane,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Santa Clara County Special Education,High School,695,,undefined,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Santee Elementary,Elementary School,701,1,1313 Audubon Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Ernesto Galarza Elementary,Elementary School,704,1,1610 Bird Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Horace Mann Elementary,Elementary School,704,1,55 North 7th Street,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Herbert Hoover Middle,Middle School,705,2,1635 Park Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Lee Mathson Middle,Middle School,708,2,2050 Kammerer Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Mount Pleasant High,High School,711,3,1750 South White Road,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Andrew P. Hill High,High School,713,3,3200 Senter Road,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Oak Grove High,High School,716,3,285 Blossom Hill Road,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
August Boeger Middle,Middle School,718,2,1944 Flint Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Grant Elementary,Elementary School,718,1,470 Jackson Street,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Daniel Lairon Elementary,Elementary School,719,1,3975 Miraloma Way,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Edenvale Elementary,Elementary School,728,2,285 Azucar Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Ocala Middle,Middle School,730,2,2800 Ocala Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
ACE Charter,Middle School ,731,2,625 South Sunset Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Mt. Pleasant Elementary,Elementary School,731,2,14275 Candler Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Gilroy High,High School,732,4,750 West 10th Street,Gilroy,Santa Clara County,CA,-1.22E+02,3.70E+01,,,,,,,,
Columbia Middle,Middle School,733,3,739 Morse Avenue,Sunnyvale,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Canoas Elementary,Elementary School,735,2,880 Wren Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Sylvandale Middle,Middle School,735,3,653 Sylvandale Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Downtown College Preparatory,High School ,738,4,1460 The Alameda,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Abraham Lincoln High,High School,739,4,555 Dana Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Peter Burnett Middle,Middle School,740,3,850 North 2nd Street,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Selma Olinder Elementary,Elementary School,741,2,890 East William Street,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
P. A. Walsh Elementary,Elementary School,742,2,353 West Main Avenue,Morgan Hill,Santa Clara County,CA,-1.22E+02,3.71E+01,,,,,,,,
Escuela Popular/Center for Training and,High School ,746,,149 North White Road,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Los Arboles Elementary,Elementary School,746,2,455 Los Arboles Street,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
William Sheppard Middle,Middle School,746,3,480 Rough and Ready Road,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Willow Glen High,High School,747,5,2001 Cottle Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Bridges Academy,Middle School ,748,3,1702 McLaughlin Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Scott Lane Elementary,Elementary School,750,3,1925 Scott Boulevard,Santa Clara,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Merritt Trace Elementary,Elementary School,752,3,651 Dana Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Clyde L. Fischer Middle,Middle School,753,4,1720 Hopkins Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Eliot Elementary,Elementary School,753,3,475 Old Gilroy Street,Gilroy,Santa Clara County,CA,-1.22E+02,3.70E+01,,,,,,,,
Robert Randall Elementary,Elementary School,753,3,1300 Edsel Drive,Milpitas,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
George Miner Elementary,Elementary School,754,3,5629 Lean Avenue,San Jose,Santa Clara County,CA,-1.22E+02,3.72E+01,,,,,,,,
Campbell Middle,Middle School,755,4,295 Cherry Lane,Campbell,Santa Clara County,CA,-1.22E+02,3.73E+01,,,,,,,,
Robert Sanders Elementary,Elementary School,755,3,3411 Rocky Mountain Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Independence High,High School,757,5,1776 Educational Park Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
Joseph George Middle,Middle School,757,4,277 Mahoney Drive,San Jose,Santa Clara County,CA,-1.22E+02,3.74E+01,,,,,,,,
